org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2014-02-22 04:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_31
NONE,complete,2014-02-22 05:01:24.772000+00:00,Low Risk External Receiver Verification,trace_31
NONE,complete,2014-02-22 06:01:24.772000+00:00,Low Risk Receiver Register,trace_31
NONE,complete,2014-02-22 07:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_31
NONE,complete,2014-02-22 08:01:24.772000+00:00,Finish Receiver Processing,trace_31
NONE,complete,2014-02-22 09:01:24.772000+00:00,Start Transfer Transaction,trace_31
NONE,complete,2014-02-22 10:01:24.772000+00:00,Start Internal Transfer,trace_31
NONE,complete,2014-02-22 11:01:24.772000+00:00,Check Internal Transfer,trace_31
NONE,complete,2014-02-22 12:01:24.772000+00:00,Restart Internal Transfer,trace_31
NONE,complete,2014-02-22 13:01:24.772000+00:00,Check Internal Transfer,trace_31
NONE,complete,2014-02-22 14:01:24.772000+00:00,Register Internal Transfer,trace_31
NONE,complete,2014-02-22 15:01:24.772000+00:00,Finish Internal Transfer,trace_31
NONE,complete,2014-02-22 16:01:24.772000+00:00,Finish Transfer Transaction,trace_31
NONE,complete,2014-02-22 17:01:24.772000+00:00,Start Closing,trace_31
NONE,complete,2014-02-22 18:01:24.772000+00:00,Register Transfer Closing,trace_31
NONE,complete,2014-02-22 19:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_31
NONE,complete,2014-02-22 20:01:24.772000+00:00,Start Receipt Processing,trace_31
NONE,complete,2014-02-22 21:01:24.772000+00:00,Notify Authority Transfer Closing,trace_31
NONE,complete,2014-02-22 22:01:24.772000+00:00,Paper Receipt,trace_31
NONE,complete,2014-02-22 23:01:24.772000+00:00,Generate Paper Receipt,trace_31
NONE,complete,2014-02-23 00:01:24.772000+00:00,Finish Receipt Processing,trace_31
NONE,complete,2014-02-23 01:01:24.772000+00:00,Finish Closing,trace_31
NONE,complete,2014-02-23 02:01:24.772000+00:00,Finish Transaction,trace_31
NONE,complete,2014-02-23 03:01:24.772000+00:00,Start Transaction,trace_32
NONE,complete,2014-02-23 04:01:24.772000+00:00,Start Transaction Request Registration,trace_32
NONE,complete,2014-02-23 05:01:24.772000+00:00,Register Request Receiver,trace_32
NONE,complete,2014-02-23 06:01:24.772000+00:00,Register Request Sender,trace_32
NONE,complete,2014-02-23 07:01:24.772000+00:00,Register Request Details,trace_32
NONE,complete,2014-02-23 08:01:24.772000+00:00,Finish Transaction Request Registration,trace_32
NONE,complete,2014-02-23 09:01:24.772000+00:00,Start Sender Authentification,trace_32
NONE,complete,2014-02-23 10:01:24.772000+00:00,Check Sender Bank ID,trace_32
NONE,complete,2014-02-23 11:01:24.772000+00:00,Register Old Client,trace_32
NONE,complete,2014-02-23 12:01:24.772000+00:00,Finish Sender Authentification,trace_32
NONE,complete,2014-02-23 13:01:24.772000+00:00,SPV,trace_32
NONE,complete,2014-02-23 14:01:24.772000+00:00,Start Cheque Payment Processing,trace_32
NONE,complete,2014-02-23 15:01:24.772000+00:00,Manual Cheque Authentification,trace_32
NONE,complete,2014-02-23 16:01:24.772000+00:00,Start Cheque Checking,trace_32
NONE,complete,2014-02-23 17:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_32
NONE,complete,2014-02-23 18:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_32
NONE,complete,2014-02-23 19:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_32
NONE,complete,2014-02-23 20:01:24.772000+00:00,Finish Cheque Checking,trace_32
NONE,complete,2014-02-23 21:01:24.772000+00:00,Process Cheque,trace_32
NONE,complete,2014-02-23 22:01:24.772000+00:00,Register Cheque,trace_32
NONE,complete,2014-02-23 23:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_32
NONE,complete,2014-02-24 00:01:24.772000+00:00,Emit Cheque Received Receipt,trace_32
NONE,complete,2014-02-24 01:01:24.772000+00:00,Finish Cheque Payment Processing,trace_32
NONE,complete,2014-02-24 02:01:24.772000+00:00,Finish Payment Processing,trace_32
NONE,complete,2014-02-24 03:01:24.772000+00:00,Start Receiver Processing,trace_32
NONE,complete,2014-02-24 04:01:24.772000+00:00,Start Receiver Pre Profiling,trace_32
NONE,complete,2014-02-24 05:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_32
NONE,complete,2014-02-24 06:01:24.772000+00:00,Receiver External Profiling Checking,trace_32
NONE,complete,2014-02-24 07:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_32
NONE,complete,2014-02-24 08:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_32
NONE,complete,2014-02-24 09:01:24.772000+00:00,Evaluate Pre Profiling,trace_32
NONE,complete,2014-02-24 10:01:24.772000+00:00,Start High Risk Receiver Processing,trace_32
NONE,complete,2014-02-24 11:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_32
NONE,complete,2014-02-24 12:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 13:01:24.772000+00:00,High Risk Historial Analysis,trace_32
NONE,complete,2014-02-24 14:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 15:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 16:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 17:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 18:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 19:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_32
NONE,complete,2014-02-24 20:01:24.772000+00:00,High Risk Receiver Register,trace_32
NONE,complete,2014-02-24 21:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_32
NONE,complete,2014-02-24 22:01:24.772000+00:00,Finish Receiver Processing,trace_32
NONE,complete,2014-02-24 23:01:24.772000+00:00,Start Transfer Transaction,trace_32
NONE,complete,2014-02-25 00:01:24.772000+00:00,Start Internal Transfer,trace_32
NONE,complete,2014-02-25 01:01:24.772000+00:00,Check Internal Transfer,trace_32
NONE,complete,2014-02-25 02:01:24.772000+00:00,Register Internal Transfer,trace_32
NONE,complete,2014-02-25 03:01:24.772000+00:00,Finish Internal Transfer,trace_32
NONE,complete,2014-02-25 04:01:24.772000+00:00,Finish Transfer Transaction,trace_32
NONE,complete,2014-02-25 05:01:24.772000+00:00,Start Closing,trace_32
NONE,complete,2014-02-25 06:01:24.772000+00:00,Start Receipt Processing,trace_32
NONE,complete,2014-02-25 07:01:24.772000+00:00,Electronic Receipt,trace_32
NONE,complete,2014-02-25 08:01:24.772000+00:00,Notify Authority Transfer Closing,trace_32
NONE,complete,2014-02-25 09:01:24.772000+00:00,Register Transfer Closing,trace_32
NONE,complete,2014-02-25 10:01:24.772000+00:00,Electronic  Sending Receipt,trace_32
NONE,complete,2014-02-25 11:01:24.772000+00:00,Finish Receipt Processing,trace_32
NONE,complete,2014-02-25 12:01:24.772000+00:00,Finish Closing,trace_32
NONE,complete,2014-02-25 13:01:24.772000+00:00,Finish Transaction,trace_32
NONE,complete,2014-02-25 14:01:24.772000+00:00,Start Transaction,trace_33
NONE,complete,2014-02-25 15:01:24.772000+00:00,Start Transaction Request Registration,trace_33
NONE,complete,2014-02-25 16:01:24.772000+00:00,Register Request Sender,trace_33
NONE,complete,2014-02-25 17:01:24.772000+00:00,Register Request Details,trace_33
NONE,complete,2014-02-25 18:01:24.772000+00:00,Register Request Receiver,trace_33
NONE,complete,2014-02-25 19:01:24.772000+00:00,Finish Transaction Request Registration,trace_33
NONE,complete,2014-02-25 20:01:24.772000+00:00,Start Sender Authentification,trace_33
NONE,complete,2014-02-25 21:01:24.772000+00:00,Check Sender Bank ID,trace_33
NONE,complete,2014-02-25 22:01:24.772000+00:00,Register Old Client,trace_33
NONE,complete,2014-02-25 23:01:24.772000+00:00,Finish Sender Authentification,trace_33
NONE,complete,2014-02-26 00:01:24.772000+00:00,SPV,trace_33
NONE,complete,2014-02-26 01:01:24.772000+00:00,Start Cash Payment Processing,trace_33
NONE,complete,2014-02-26 02:01:24.772000+00:00,Collect Cash,trace_33
NONE,complete,2014-02-26 03:01:24.772000+00:00,Autenticate Cash,trace_33
NONE,complete,2014-02-26 04:01:24.772000+00:00,Check Bank Serial Numbers,trace_33
NONE,complete,2014-02-26 05:01:24.772000+00:00,Check Authority Serial Numbers,trace_33
NONE,complete,2014-02-26 06:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_33
NONE,complete,2014-02-26 07:01:24.772000+00:00,Count and Pack Cash,trace_33
NONE,complete,2014-02-26 08:01:24.772000+00:00,Emit Cash Received Receipt,trace_33
NONE,complete,2014-02-26 09:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_33
NONE,complete,2014-02-26 10:01:24.772000+00:00,Register and Close Cash Payment,trace_33
NONE,complete,2014-02-26 11:01:24.772000+00:00,Finish Cash Payment Processing,trace_33
NONE,complete,2014-02-26 12:01:24.772000+00:00,Finish Payment Processing,trace_33
NONE,complete,2014-02-26 13:01:24.772000+00:00,Start Receiver Processing,trace_33
NONE,complete,2014-02-26 14:01:24.772000+00:00,Start Receiver Pre Profiling,trace_33
NONE,complete,2014-02-26 15:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_33
NONE,complete,2014-02-26 16:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_33
NONE,complete,2014-02-26 17:01:24.772000+00:00,Receiver External Profiling Checking,trace_33
NONE,complete,2014-02-26 18:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_33
NONE,complete,2014-02-26 19:01:24.772000+00:00,Evaluate Pre Profiling,trace_33
NONE,complete,2014-02-26 20:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_33
NONE,complete,2014-02-26 21:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_33
NONE,complete,2014-02-26 22:01:24.772000+00:00,Low Risk External Receiver Verification,trace_33
NONE,complete,2014-02-26 23:01:24.772000+00:00,Low Risk Receiver Register,trace_33
NONE,complete,2014-02-27 00:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_33
NONE,complete,2014-02-27 01:01:24.772000+00:00,Finish Receiver Processing,trace_33
NONE,complete,2014-02-27 02:01:24.772000+00:00,Start Transfer Transaction,trace_33
NONE,complete,2014-02-27 03:01:24.772000+00:00,Start External Transfer,trace_33
NONE,complete,2014-02-27 04:01:24.772000+00:00,Check Destiny Disponibility,trace_33
NONE,complete,2014-02-27 05:01:24.772000+00:00,External Transfer,trace_33
NONE,complete,2014-02-27 06:01:24.772000+00:00,Check External Transfer,trace_33
NONE,complete,2014-02-27 07:01:24.772000+00:00,Register External Transfer,trace_33
NONE,complete,2014-02-27 08:01:24.772000+00:00,Check External Transfer,trace_33
NONE,complete,2014-02-27 09:01:24.772000+00:00,Register External Transfer,trace_33
NONE,complete,2014-02-27 10:01:24.772000+00:00,Finish External Transfer,trace_33
NONE,complete,2014-02-27 11:01:24.772000+00:00,Finish Transfer Transaction,trace_33
NONE,complete,2014-02-27 12:01:24.772000+00:00,Start Closing,trace_33
NONE,complete,2014-02-27 13:01:24.772000+00:00,Register Transfer Closing,trace_33
NONE,complete,2014-02-27 14:01:24.772000+00:00,Notify Authority Transfer Closing,trace_33
NONE,complete,2014-02-27 15:01:24.772000+00:00,Start Receipt Processing,trace_33
NONE,complete,2014-02-27 16:01:24.772000+00:00,Paper Receipt,trace_33
NONE,complete,2014-02-27 17:01:24.772000+00:00,Generate Paper Receipt,trace_33
NONE,complete,2014-02-27 18:01:24.772000+00:00,Finish Receipt Processing,trace_33
NONE,complete,2014-02-27 19:01:24.772000+00:00,Finish Closing,trace_33
NONE,complete,2014-02-27 20:01:24.772000+00:00,Finish Transaction,trace_33
NONE,complete,2014-02-27 21:01:24.772000+00:00,Start Transaction,trace_34
NONE,complete,2014-02-27 22:01:24.772000+00:00,Start Transaction Request Registration,trace_34
NONE,complete,2014-02-27 23:01:24.772000+00:00,Register Request Receiver,trace_34
NONE,complete,2014-02-28 00:01:24.772000+00:00,Register Request Details,trace_34
NONE,complete,2014-02-28 01:01:24.772000+00:00,Register Request Sender,trace_34
NONE,complete,2014-02-28 02:01:24.772000+00:00,Finish Transaction Request Registration,trace_34
NONE,complete,2014-02-28 03:01:24.772000+00:00,Start Sender Authentification,trace_34
NONE,complete,2014-02-28 04:01:24.772000+00:00,Check Sender Personal ID,trace_34
NONE,complete,2014-02-28 05:01:24.772000+00:00,Start Check Unknown Client,trace_34
NONE,complete,2014-02-28 06:01:24.772000+00:00,High Check Sender Profile,trace_34
NONE,complete,2014-02-28 07:01:24.772000+00:00,Notify Sender to Authority,trace_34
NONE,complete,2014-02-28 08:01:24.772000+00:00,High Check Sender Historial,trace_34
NONE,complete,2014-02-28 09:01:24.772000+00:00,Finish Check Unknown Client,trace_34
NONE,complete,2014-02-28 10:01:24.772000+00:00,Register New Client,trace_34
NONE,complete,2014-02-28 11:01:24.772000+00:00,Finish Sender Authentification,trace_34
NONE,complete,2014-02-28 12:01:24.772000+00:00,SPV,trace_34
NONE,complete,2014-02-28 13:01:24.772000+00:00,Start Cash Payment Processing,trace_34
NONE,complete,2014-02-28 14:01:24.772000+00:00,Collect Cash,trace_34
NONE,complete,2014-02-28 15:01:24.772000+00:00,Autenticate Cash,trace_34
NONE,complete,2014-02-28 16:01:24.772000+00:00,Check Authority Serial Numbers,trace_34
NONE,complete,2014-02-28 17:01:24.772000+00:00,Check Bank Serial Numbers,trace_34
NONE,complete,2014-02-28 18:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_34
NONE,complete,2014-02-28 19:01:24.772000+00:00,Count and Pack Cash,trace_34
NONE,complete,2014-02-28 20:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_34
NONE,complete,2014-02-28 21:01:24.772000+00:00,Emit Cash Received Receipt,trace_34
NONE,complete,2014-02-28 22:01:24.772000+00:00,Register and Close Cash Payment,trace_34
NONE,complete,2014-02-28 23:01:24.772000+00:00,Finish Cash Payment Processing,trace_34
NONE,complete,2014-03-01 00:01:24.772000+00:00,Finish Payment Processing,trace_34
NONE,complete,2014-03-01 01:01:24.772000+00:00,Start Receiver Processing,trace_34
NONE,complete,2014-03-01 02:01:24.772000+00:00,Start Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 03:01:24.772000+00:00,Receiver External Profiling Checking,trace_34
NONE,complete,2014-03-01 04:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 05:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 06:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 07:01:24.772000+00:00,Request Extra Pre Profiling,trace_34
NONE,complete,2014-03-01 08:01:24.772000+00:00,Start Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 09:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 10:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 11:01:24.772000+00:00,Receiver External Profiling Checking,trace_34
NONE,complete,2014-03-01 12:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 13:01:24.772000+00:00,Request Extra Pre Profiling,trace_34
NONE,complete,2014-03-01 14:01:24.772000+00:00,Start Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 15:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 16:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_34
NONE,complete,2014-03-01 17:01:24.772000+00:00,Receiver External Profiling Checking,trace_34
NONE,complete,2014-03-01 18:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_34
NONE,complete,2014-03-01 19:01:24.772000+00:00,Evaluate Pre Profiling,trace_34
NONE,complete,2014-03-01 20:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_34
NONE,complete,2014-03-01 21:01:24.772000+00:00,Low Risk External Receiver Verification,trace_34
NONE,complete,2014-03-01 22:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_34
NONE,complete,2014-03-01 23:01:24.772000+00:00,Low Risk Receiver Register,trace_34
NONE,complete,2014-03-02 00:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_34
NONE,complete,2014-03-02 01:01:24.772000+00:00,Finish Receiver Processing,trace_34
NONE,complete,2014-03-02 02:01:24.772000+00:00,Start Transfer Transaction,trace_34
NONE,complete,2014-03-02 03:01:24.772000+00:00,Start External Transfer,trace_34
NONE,complete,2014-03-02 04:01:24.772000+00:00,Check Destiny Disponibility,trace_34
NONE,complete,2014-03-02 05:01:24.772000+00:00,External Transfer,trace_34
NONE,complete,2014-03-02 06:01:24.772000+00:00,Check External Transfer,trace_34
NONE,complete,2014-03-02 07:01:24.772000+00:00,Register External Transfer,trace_34
NONE,complete,2014-03-02 08:01:24.772000+00:00,Check External Transfer,trace_34
NONE,complete,2014-03-02 09:01:24.772000+00:00,Register External Transfer,trace_34
NONE,complete,2014-03-02 10:01:24.772000+00:00,Finish External Transfer,trace_34
NONE,complete,2014-03-02 11:01:24.772000+00:00,Finish Transfer Transaction,trace_34
NONE,complete,2014-03-02 12:01:24.772000+00:00,Start Closing,trace_34
NONE,complete,2014-03-02 13:01:24.772000+00:00,Start Receipt Processing,trace_34
NONE,complete,2014-03-02 14:01:24.772000+00:00,Notify Authority Transfer Closing,trace_34
NONE,complete,2014-03-02 15:01:24.772000+00:00,Electronic Receipt,trace_34
NONE,complete,2014-03-02 16:01:24.772000+00:00,Electronic  Sending Receipt,trace_34
NONE,complete,2014-03-02 17:01:24.772000+00:00,Register Transfer Closing,trace_34
NONE,complete,2014-03-02 18:01:24.772000+00:00,Finish Receipt Processing,trace_34
NONE,complete,2014-03-02 19:01:24.772000+00:00,Finish Closing,trace_34
NONE,complete,2014-03-02 20:01:24.772000+00:00,Finish Transaction,trace_34
